business.sponsored_recipient.sponsorship	"Sponsorship"
business.sponsorship.from	"From"
business.sponsorship.sponsored_by	"Sponsored By"
business.sponsorship.sponsored_recipient	"Sponsored Recipient"
business.sponsorship.to	"To"
business.stock_ticker_symbol.end_date	"End date"
business.stock_ticker_symbol.issue	"Issue"
business.stock_ticker_symbol.non_numeric_short_name	"Non Numeric Short Name"
business.stock_ticker_symbol.quote	"quote"
business.stock_ticker_symbol.start_date	"Start date"
business.stock_ticker_symbol.stock_exchange	"Stock exchange"
business.stock_ticker_symbol.ticker_symbol	"Ticker symbol"
business.trade_union.industry	"Industry"
business.trade_union.professions_represented	"Professions represented"
celebrities.abused_substance.abused_by	"Abused by"
celebrities.celebrity.celebrity_friends	"Celebrity friends"
celebrities.celebrity.celebrity_rivals	"Celebrity rivals"
celebrities.celebrity.legal_entanglements	"Legal entanglements"
celebrities.celebrity.net_worth	"Net worth"
celebrities.celebrity.rehab_history	"Rehab history"
celebrities.celebrity.sexual_orientation	"Sexual orientation"
celebrities.celebrity.sexual_relationships	"Romantic relationships (with celebrities)"
celebrities.celebrity.substance_abuse_problems	"Substance abuse problems"
celebrities.friendship.friend	"Friend"
celebrities.legal_entanglement.celebrity	"Celebrity"
celebrities.legal_entanglement.date	"Date"
celebrities.legal_entanglement.location	"Location"
celebrities.legal_entanglement.offense	"Offense"
celebrities.reason_for_arrest.celebrities_charged_or_arrested	"Celebrities charged or arrested"
celebrities.rehab.celebrity	"Celebrity"
celebrities.rehab.completed	"Completed"
celebrities.rehab.entered	"Entered"
celebrities.rehab.rehab_facility	"Rehab facility"
celebrities.rehab_facility.celebrity_patients	"Celebrity patients"
celebrities.rivalry.rival	"Rival"
celebrities.romantic_relationship.celebrity	"Celebrity"
celebrities.romantic_relationship.end_date	"End date"
celebrities.romantic_relationship.relationship_type	"Relationship type"
celebrities.romantic_relationship.start_date	"Start date"
celebrities.sexual_orientation.celebrities	"Celebrities"
celebrities.sexual_orientation_phase.celebrity	"Celebrity"
celebrities.sexual_orientation_phase.end	"End"
celebrities.sexual_orientation_phase.sexual_orientation	"Sexual orientation"
celebrities.sexual_orientation_phase.start	"Start"
celebrities.substance_abuse_problem.celebrity	"Celebrity"
celebrities.substance_abuse_problem.end	"End"
celebrities.substance_abuse_problem.start	"Start"
celebrities.substance_abuse_problem.substance	"Substance"
celebrities.supercouple.partners	"Partners"
chemistry.atomic_mass.mass	"Mass"
chemistry.atomic_mass.uncertainty	"Uncertainty"
chemistry.chemical_classification.chemicals_of_this_type	"Chemicals of this type"
chemistry.chemical_classification.higher_classifications	"Higher Classifications"
chemistry.chemical_classification.lower_classifications	"Lower Classifications"
chemistry.chemical_compound.average_molar_mass	"Average Molar Mass"
chemistry.chemical_compound.boiling_point	"Boiling point"
chemistry.chemical_compound.cas_id	"CAS ID"
chemistry.chemical_compound.classifications	"Classifications"
chemistry.chemical_compound.critical_point_pressure	"Critical point pressure"
chemistry.chemical_compound.critical_point_temperature	"Critical point temperature"
chemistry.chemical_compound.density	"Density"
chemistry.chemical_compound.enthalpy_change_of_formation_gas	"Enthalpy Change of Formation, Gas"
chemistry.chemical_compound.enthalpy_change_of_formation_liquid	"Enthalpy Change of Formation, Liquid"
chemistry.chemical_compound.enthalpy_change_of_formation_solid	"Enthalpy Change of Formation, Solid"
chemistry.chemical_compound.enthalpy_change_of_fusion	"Enthalpy Change of Fusion"
chemistry.chemical_compound.enthalpy_change_of_vaporization	"Enthalpy Change of Vaporization"
chemistry.chemical_compound.entropy_change_of_fusion	"Entropy Change of Fusion"
chemistry.chemical_compound.entropy_change_of_vaporization	"Entropy Change of Vaporization"
chemistry.chemical_compound.formula	"Formula"
chemistry.chemical_compound.heat_capacity_gas	"Heat Capacity, Gas"
chemistry.chemical_compound.heat_capacity_liquid	"Heat Capacity, Liquid"
chemistry.chemical_compound.heat_capacity_solid	"Heat Capacity, Solid"
chemistry.chemical_compound.inchikey	"InChI Key"
chemistry.chemical_compound.iuapc_id	"IUPAC ID"
chemistry.chemical_compound.melting_point	"Melting point"
chemistry.chemical_compound.molar_entropy_gas	"Molar Entropy, Gas"
chemistry.chemical_compound.molar_entropy_liquid	"Molar Entropy, Liquid"
chemistry.chemical_compound.molar_entropy_solid	"Molar Entropy, Solid"
chemistry.chemical_compound.phase_at_stp	"Phase, At STP"
chemistry.chemical_compound.pubchem_id	"PubChem ID"
chemistry.chemical_compound.solubility	"Solubility"
chemistry.chemical_compound.structure_inchi	"Structure (InChI)"
chemistry.chemical_compound.structure_smiles	"Structure (SMILES)"
chemistry.chemical_compound.triple_point_pressure	"Triple point pressure"
chemistry.chemical_compound.triple_point_temperature	"Triple point temperature"
chemistry.chemical_compound.vapor_pressure	"Vapor pressure"
chemistry.chemical_element.atomic_mass	"Atomic mass"
chemistry.chemical_element.atomic_number	"Atomic number"
chemistry.chemical_element.atomic_radius	"Atomic radius"
chemistry.chemical_element.boiling_point	"Boiling Point"
chemistry.chemical_element.cas_id	"CAS ID"
chemistry.chemical_element.chemical_series	"Chemical series"
chemistry.chemical_element.covalent_radius	"Covalent radius"
chemistry.chemical_element.discoverer	"Discoverer"
chemistry.chemical_element.discovering_country	"Discovering Country"
chemistry.chemical_element.discovery_date	"Discovery Date"
chemistry.chemical_element.electron_affinity	"Electron affinity"
chemistry.chemical_element.electron_configuration	"Electron Configuration"
chemistry.chemical_element.electronegativity	"Electronegativity (Pauling scale)"
chemistry.chemical_element.electrons_per_shell	"Electrons per shell"
chemistry.chemical_element.ionization_energy	"Ionization Energy"
chemistry.chemical_element.isotopes	"Isotopes"
chemistry.chemical_element.melting_point	"Melting Point"
chemistry.chemical_element.periodic_table_block	"Periodic table block"
chemistry.chemical_element.symbol	"Symbol"
chemistry.chemical_element.van_der_waals_radius	"Van der Waals radius"
chemistry.chemical_series.elements	"Elements"
chemistry.electron_affinity.affinity_value	"Value"
chemistry.electron_affinity.uncertainty	"Uncertainty"
chemistry.element_discoverer.discovered	"Discovered"
chemistry.isotope.decay_modes	"Decay modes"
chemistry.isotope.half_life	"Half-life"
chemistry.isotope.isotope_of	"Isotope of"
chemistry.isotope.magnetic_moment	"Magnetic moment"
chemistry.isotope.mass	"Mass"
chemistry.isotope.mass_number	"Mass number"
chemistry.isotope.natural_abundance	"Natural abundance (Earth)"
chemistry.isotope.spin	"Spin"
chemistry.isotope.stable	"Stable (Y/N)"
chemistry.isotope_decay.decay_energy	"Decay energy"
chemistry.isotope_decay.decay_mode	"Decay mode"
chemistry.isotope_decay.isotope	"Isotope"
chemistry.isotope_decay.percentage	"Percentage"
chemistry.molecular_entity.chebi_id	"ChEBI ID"
chemistry.particle_spin.isotopes	"Isotopes"
chemistry.periodic_table_block.elements	"Elements"
chemistry.phase_of_matter.compounds_in_this_phase_at_stp	"Compounds in this phase at STP"
chemistry.radioactive_decay_mode.isotopes	"Isotopes"
chemistry.solubility.substances	"Substances"
chemistry.solubility_relationship.solubility	"Solubility"
chemistry.solubility_relationship.solute	"Solute"
chemistry.solubility_relationship.solvent	"Solvent"
chess.chess_game.date	"Date"
chess.chess_game.history	"History"
chess.chess_game.location	"Location"
chess.chess_game.players	"Players"
chess.chess_game_participation.color	"Color"
chess.chess_game_participation.game	"Game"
chess.chess_game_participation.outcome	"Outcome"
chess.chess_game_participation.player	"Player"
chess.chess_move.black_move	"Black Move"
chess.chess_move.game	"Game"
chess.chess_move.sequence	"Sequence"
chess.chess_move.white_move	"White Move"
chess.chess_player.games_played	"Games Played"
comedy.comedian.genres	"Genres"
comedy.comedian.groups	"Groups"
comedy.comedy_genre.comedians	"Comedians"
comedy.comedy_genre.groups	"Groups"
comedy.comedy_group.genres	"Genres"
comedy.comedy_group.members	"Members"
comedy.comedy_group_membership.from	"From"
comedy.comedy_group_membership.group	"Group"
comedy.comedy_group_membership.member	"Member"
comedy.comedy_group_membership.to	"To"
comic_books.comic_book_character.cover_appearances	"Cover Appearances"
comic_books.comic_book_character.created_by	"Created By"
comic_books.comic_book_character.first_appearance	"First Appearance"
comic_books.comic_book_character.primary_universe	"Primary Universe"
comic_books.comic_book_character.regular_featured_appearances	"Regular Featured Appearances"
comic_books.comic_book_character.story_specific_appearances	"Story Specific Appearances"
comic_books.comic_book_colorist.comic_covers_colored	"Comic Covers Colored"
comic_books.comic_book_colorist.comic_stories_colored	"Comic Stories Colored"
comic_books.comic_book_creator.characters_created	"Characters Created"
comic_books.comic_book_creator.series_created	"Series Created"
comic_books.comic_book_editor.issues_edited	"Issues Edited"
comic_books.comic_book_fictional_universe.characters_primarily_appearing_in_this_universe	"Characters Primarily Appearing In This Universe"
comic_books.comic_book_fictional_universe.primary_publisher	"Primary Publisher"
comic_books.comic_book_genre.comic_book_series_in_this_genre	"Comic Book Series In This Genre"
comic_books.comic_book_genre.stories_in_this_genre	"Comic Book Stories In This Genre"
comic_books.comic_book_inker.comic_books_inked	"Comic Stories Inked"
comic_books.comic_book_inker.comic_covers_inked	"Comic Covers Inked"
comic_books.comic_book_issue.characters_on_cover	"Characters On Cover"
comic_books.comic_book_issue.contents	"Contents"
comic_books.comic_book_issue.cover_colors	"Cover Colors"
comic_books.comic_book_issue.cover_inks	"Cover Inks"
comic_books.comic_book_issue.cover_letters	"Cover Letters"
comic_books.comic_book_issue.cover_pencils	"Cover Pencils"
comic_books.comic_book_issue.cover_price	"Cover Price"
comic_books.comic_book_issue.date_of_publication	"Date Of Publication"
comic_books.comic_book_issue.editor	"Editor"
comic_books.comic_book_issue.issue_number	"Issue Number"
comic_books.comic_book_issue.next_issue	"Next issue"
comic_books.comic_book_issue.part_of_series	"Part Of Series"
comic_books.comic_book_issue.previous_issue	"Previous issue"
comic_books.comic_book_issue.print_run	"Print Run"
comic_books.comic_book_letterer.comic_covers_lettered	"Comic Covers Lettered"
comic_books.comic_book_letterer.comic_stories_lettered	"Comic Stories Lettered"
comic_books.comic_book_penciler.comic_books_penciled	"Comic Stories Penciled"
comic_books.comic_book_penciler.comic_covers_penciled	"Comic Covers Penciled"
comic_books.comic_book_publisher.comic_book_series_published	"Comic Book Series Published"
comic_books.comic_book_series.continued_by	"Continued By"
comic_books.comic_book_series.continues	"Continues"
comic_books.comic_book_series.created_by	"Created By"
comic_books.comic_book_series.featured_characters	"Featured Characters"
comic_books.comic_book_series.final_issue	"Final Issue"
comic_books.comic_book_series.first_issue	"First Issue"
comic_books.comic_book_series.genre	"Genre"
comic_books.comic_book_series.issues	"Issues"
comic_books.comic_book_series.number_of_issues	"Number Of Issues"
comic_books.comic_book_series.publisher	"Publisher"
